nohup: ignoring input
Namespace(attack_method='TDGIA', cuda=True, dataset='Flickr', debug=True, defense_mode='prune', device_id=3, dis_weight=0.0, dropout=0.5, epochs=200, evaluate_mode='overall', hidden=64, homo_boost_thrd=0.5, homo_loss_weight=100.0, inner=1, lr=0.01, model='GCN', no_cuda=False, prune_thr=0.4, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, test_model='GCN', thrd=0.5, train_lr=0.02, trigger_prob=0.5, trigger_size=3, trojan_epochs=1000, vs_ratio=0.005, weight_decay=0.0005)
Data(x=[89250, 500], edge_index=[2, 899756], y=[89250], train_mask=[89250], val_mask=[89250], test_mask=[89250])
Length of training set: 17850
Training benign model Finished!
Benign CA: 0.2062
./selected_nodes/Flickr/Overall/seed10/nodes.txt
Training Surrogate Model...
=== training gcn model ===
Epoch 0, training loss: 1.9452153444290161
acc_val: 0.4119
Epoch 10, training loss: 1.6309700012207031
acc_val: 0.4119
Epoch 20, training loss: 1.6187177896499634
acc_val: 0.4119
Epoch 30, training loss: 1.605920433998108
acc_val: 0.4117
Epoch 40, training loss: 1.5945312976837158
acc_val: 0.4119
Epoch 50, training loss: 1.5863348245620728
acc_val: 0.4114
Epoch 60, training loss: 1.5802758932113647
acc_val: 0.4139
Epoch 70, training loss: 1.5742063522338867
acc_val: 0.4133
Epoch 80, training loss: 1.5673242807388306
acc_val: 0.4158
Epoch 90, training loss: 1.5605494976043701
acc_val: 0.4211
Epoch 100, training loss: 1.551489233970642
acc_val: 0.4271
Epoch 110, training loss: 1.5445424318313599
acc_val: 0.4266
Epoch 120, training loss: 1.5378440618515015
acc_val: 0.4392
Epoch 130, training loss: 1.5354580879211426
acc_val: 0.4420
Epoch 140, training loss: 1.5312683582305908
acc_val: 0.4389
Epoch 150, training loss: 1.5314425230026245
acc_val: 0.4432
Epoch 160, training loss: 1.5311552286148071
acc_val: 0.4457
Epoch 170, training loss: 1.527440071105957
acc_val: 0.4492
Epoch 180, training loss: 1.5292843580245972
acc_val: 0.4463
Epoch 190, training loss: 1.5266375541687012
acc_val: 0.4492
=== picking the best model according to the performance on validation ===
Training Completed...
precent of left attach nodes: 1.000
target class rate on Vs: 0.0000
target class rate on Vs: 0.0672
accuracy on clean test nodes: 0.4193
torch.Size([899756])
torch.Size([89250, 500])
Attacking: Sequential inject 5355/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 18.50232, Surrogate test score: 0.71092
Attacking: Epoch 1, Loss: 17.60594, Surrogate test score: 0.67518
Attacking: Epoch 2, Loss: 16.72763, Surrogate test score: 0.64370
Attacking: Epoch 3, Loss: 15.88720, Surrogate test score: 0.60964
Attacking: Epoch 4, Loss: 15.09177, Surrogate test score: 0.57860
Attacking: Epoch 5, Loss: 14.34667, Surrogate test score: 0.54891
Attacking: Epoch 6, Loss: 13.65191, Surrogate test score: 0.52392
Attacking: Epoch 7, Loss: 13.00189, Surrogate test score: 0.49793
Attacking: Epoch 8, Loss: 12.39321, Surrogate test score: 0.47328
Attacking: Epoch 9, Loss: 11.82073, Surrogate test score: 0.45333
Attacking: Epoch 10, Loss: 11.28251, Surrogate test score: 0.43417
Attacking: Epoch 11, Loss: 10.78037, Surrogate test score: 0.41356
Attacking: Epoch 12, Loss: 10.31476, Surrogate test score: 0.39866
Attacking: Epoch 13, Loss: 9.88773, Surrogate test score: 0.38286
Attacking: Epoch 14, Loss: 9.49934, Surrogate test score: 0.37053
Attacking: Epoch 15, Loss: 9.14956, Surrogate test score: 0.36112
Attacking: Epoch 16, Loss: 8.84215, Surrogate test score: 0.35294
Attacking: Epoch 17, Loss: 8.57395, Surrogate test score: 0.34611
Attacking: Epoch 18, Loss: 8.34285, Surrogate test score: 0.34084
Attacking: Epoch 19, Loss: 8.14616, Surrogate test score: 0.33625
Attacking: Epoch 20, Loss: 7.97944, Surrogate test score: 0.33289
Attacking: Epoch 21, Loss: 7.83934, Surrogate test score: 0.32997
Attacking: Epoch 22, Loss: 7.72229, Surrogate test score: 0.32896
Attacking: Epoch 23, Loss: 7.62507, Surrogate test score: 0.32784
Attacking: Epoch 24, Loss: 7.54399, Surrogate test score: 0.32672
Attacking: Epoch 25, Loss: 7.47609, Surrogate test score: 0.32571
Attacking: Epoch 26, Loss: 7.41917, Surrogate test score: 0.32549
Attacking: Epoch 27, Loss: 7.37091, Surrogate test score: 0.32493
Attacking: Epoch 28, Loss: 7.32920, Surrogate test score: 0.32459
Attacking: Epoch 29, Loss: 7.29259, Surrogate test score: 0.32448
Attacking: Epoch 30, Loss: 7.25994, Surrogate test score: 0.32448
Attacking: Epoch 31, Loss: 7.23068, Surrogate test score: 0.32437
Attacking: Epoch 32, Loss: 7.20401, Surrogate test score: 0.32437
Attacking: Epoch 33, Loss: 7.17877, Surrogate test score: 0.32415
Attacking: Epoch 34, Loss: 7.15443, Surrogate test score: 0.32403
Attacking: Epoch 35, Loss: 7.13093, Surrogate test score: 0.32403
Attacking: Epoch 36, Loss: 7.10815, Surrogate test score: 0.32403
Attacking: Epoch 37, Loss: 7.08619, Surrogate test score: 0.32392
Attacking: Epoch 38, Loss: 7.06515, Surrogate test score: 0.32392
Attacking: Epoch 39, Loss: 7.04513, Surrogate test score: 0.32392
Attacking: Epoch 40, Loss: 7.02599, Surrogate test score: 0.32392
Attacking: Epoch 41, Loss: 7.00748, Surrogate test score: 0.32392
Attacking: Epoch 42, Loss: 6.98953, Surrogate test score: 0.32381
Attacking: Epoch 43, Loss: 6.97207, Surrogate test score: 0.32381
Attacking: Epoch 44, Loss: 6.95505, Surrogate test score: 0.32381
Attacking: Epoch 45, Loss: 6.93843, Surrogate test score: 0.32381
Attacking: Epoch 46, Loss: 6.92218, Surrogate test score: 0.32381
Attacking: Epoch 47, Loss: 6.90628, Surrogate test score: 0.32381
Attacking: Epoch 48, Loss: 6.89069, Surrogate test score: 0.32381
Attacking: Epoch 49, Loss: 6.87541, Surrogate test score: 0.32381
Attacking: Epoch 50, Loss: 6.86044, Surrogate test score: 0.32381
Attacking: Epoch 51, Loss: 6.84577, Surrogate test score: 0.32381
Attacking: Epoch 52, Loss: 6.83141, Surrogate test score: 0.32381
Attacking: Epoch 53, Loss: 6.81732, Surrogate test score: 0.32381
Attacking: Epoch 54, Loss: 6.80353, Surrogate test score: 0.32381
Attacking: Epoch 55, Loss: 6.79004, Surrogate test score: 0.32381
Attacking: Epoch 56, Loss: 6.77683, Surrogate test score: 0.32381
Attacking: Epoch 57, Loss: 6.76392, Surrogate test score: 0.32381
Attacking: Epoch 160, Loss: 0.57295, Surrogate test score: 0.03373
Attacking: Epoch 161, Loss: 0.57268, Surrogate test score: 0.03373
Attacking: Epoch 162, Loss: 0.57245, Surrogate test score: 0.03373
Attacking: Epoch 163, Loss: 0.57230, Surrogate test score: 0.03373
Attacking: Epoch 164, Loss: 0.57200, Surrogate test score: 0.03373
Attacking: Epoch 165, Loss: 0.57173, Surrogate test score: 0.03373
Attacking: Epoch 166, Loss: 0.57152, Surrogate test score: 0.03373
Attacking: Epoch 167, Loss: 0.57131, Surrogate test score: 0.03373
Attacking: Epoch 168, Loss: 0.57109, Surrogate test score: 0.03373
Attacking: Epoch 169, Loss: 0.57088, Surrogate test score: 0.03373
Attacking: Epoch 170, Loss: 0.57066, Surrogate test score: 0.03373
Attacking: Epoch 171, Loss: 0.57045, Surrogate test score: 0.03373
Attacking: Epoch 172, Loss: 0.57022, Surrogate test score: 0.03373
Attacking: Epoch 173, Loss: 0.57001, Surrogate test score: 0.03373
Attacking: Epoch 174, Loss: 0.56979, Surrogate test score: 0.03373
Attacking: Epoch 175, Loss: 0.56960, Surrogate test score: 0.03373
Attacking: Epoch 176, Loss: 0.56939, Surrogate test score: 0.03373
Attacking: Epoch 177, Loss: 0.56916, Surrogate test score: 0.03373
Attacking: Epoch 178, Loss: 0.56895, Surrogate test score: 0.03373
Attacking: Epoch 179, Loss: 0.56875, Surrogate test score: 0.03373
Attacking: Epoch 180, Loss: 0.56854, Surrogate test score: 0.03373
Attacking: Epoch 181, Loss: 0.56833, Surrogate test score: 0.03373
Attacking: Epoch 182, Loss: 0.56813, Surrogate test score: 0.03373
Attacking: Epoch 183, Loss: 0.56791, Surrogate test score: 0.03373
Attacking: Epoch 184, Loss: 0.56771, Surrogate test score: 0.03373
Attacking: Epoch 185, Loss: 0.56752, Surrogate test score: 0.03373
Attacking: Epoch 186, Loss: 0.56731, Surrogate test score: 0.03373
Attacking: Epoch 187, Loss: 0.56711, Surrogate test score: 0.03373
Attacking: Epoch 188, Loss: 0.56692, Surrogate test score: 0.03373
Attacking: Epoch 189, Loss: 0.56672, Surrogate test score: 0.03373
Attacking: Epoch 190, Loss: 0.56653, Surrogate test score: 0.03373
Attacking: Epoch 191, Loss: 0.56638, Surrogate test score: 0.03373
Attacking: Epoch 192, Loss: 0.56616, Surrogate test score: 0.03373
Attacking: Epoch 193, Loss: 0.56598, Surrogate test score: 0.03373
Attacking: Epoch 194, Loss: 0.56591, Surrogate test score: 0.03373
Attacking: Epoch 195, Loss: 0.56564, Surrogate test score: 0.03373
Attacking: Epoch 196, Loss: 0.56548, Surrogate test score: 0.03373
Attacking: Epoch 197, Loss: 0.56532, Surrogate test score: 0.03373
Attacking: Epoch 198, Loss: 0.56516, Surrogate test score: 0.03373
Attacking: Epoch 199, Loss: 0.56499, Surrogate test score: 0.03373
Attacking: Epoch 200, Loss: 0.56484, Surrogate test score: 0.03373
Attacking: Epoch 201, Loss: 0.56467, Surrogate test score: 0.03373
Attacking: Epoch 202, Loss: 0.56451, Surrogate test score: 0.03373
Attacking: Epoch 203, Loss: 0.56435, Surrogate test score: 0.03373
Attacking: Epoch 204, Loss: 0.56420, Surrogate test score: 0.03373
Attacking: Epoch 205, Loss: 0.56404, Surrogate test score: 0.03373
Attacking: Epoch 206, Loss: 0.56388, Surrogate test score: 0.03373
Attacking: Epoch 207, Loss: 0.56373, Surrogate test score: 0.03373
Attacking: Epoch 208, Loss: 0.56358, Surrogate test score: 0.03373
Attacking: Epoch 209, Loss: 0.56342, Surrogate test score: 0.03373
Attacking: Epoch 210, Loss: 0.56327, Surrogate test score: 0.03373
Attacking: Epoch 211, Loss: 0.56313, Surrogate test score: 0.03373
Attacking: Epoch 212, Loss: 0.56298, Surrogate test score: 0.03373
Attacking: Epoch 213, Loss: 0.56283, Surrogate test score: 0.03373
Attacking: Epoch 214, Loss: 0.56269, Surrogate test score: 0.03373
Attacking: Epoch 215, Loss: 0.56254, Surrogate test score: 0.03373
Attacking: Epoch 216, Loss: 0.56240, Surrogate test score: 0.03373
Attacking: Epoch 217, Loss: 0.56226, Surrogate test score: 0.03373
Attacking: Epoch 218, Loss: 0.56212, Surrogate test score: 0.03373
Attacking: Epoch 219, Loss: 0.56199, Surrogate test score: 0.03373
Attacking: Epoch 220, Loss: 0.56185, Surrogate test score: 0.03373
Attacking: Epoch 221, Loss: 0.56172, Surrogate test score: 0.03373
Attacking: Epoch 222, Loss: 0.56158, Surrogate test score: 0.03373
Attacking: Epoch 223, Loss: 0.56145, Surrogate test score: 0.03361
Attacking: Epoch 224, Loss: 0.56131, Surrogate test score: 0.03361
Attacking: Epoch 225, Loss: 0.56119, Surrogate test score: 0.03350
Attacking: Epoch 226, Loss: 0.56105, Surrogate test score: 0.03350
Attacking: Epoch 227, Loss: 0.56092, Surrogate test score: 0.03350
Attacking: Epoch 228, Loss: 0.56079, Surrogate test score: 0.03350
Attacking: Epoch 229, Loss: 0.56067, Surrogate test score: 0.03350
Attacking: Epoch 230, Loss: 0.56054, Surrogate test score: 0.03350
Attacking: Epoch 231, Loss: 0.56042, Surrogate test score: 0.03350
Attacking: Epoch 232, Loss: 0.56029, Surrogate test score: 0.03350
Attacking: Epoch 233, Loss: 0.56017, Surrogate test score: 0.03350
Attacking: Epoch 234, Loss: 0.56005, Surrogate test score: 0.03350
Attacking: Epoch 235, Loss: 0.55993, Surrogate test score: 0.03350
Attacking: Epoch 236, Loss: 0.55980, Surrogate test score: 0.03350
Attacking: Epoch 237, Loss: 0.55968, Surrogate test score: 0.03350
Attacking: Epoch 238, Loss: 0.55957, Surrogate test score: 0.03350
Attacking: Epoch 239, Loss: 0.55945, Surrogate test score: 0.03350
Attacking: Epoch 240, Loss: 0.55933, Surrogate test score: 0.03350
Attacking: Epoch 241, Loss: 0.55922, Surrogate test score: 0.03350
Attacking: Epoch 242, Loss: 0.55910, Surrogate test score: 0.03350
Attacking: Epoch 243, Loss: 0.55898, Surrogate test score: 0.03350
Attacking: Epoch 244, Loss: 0.55887, Surrogate test score: 0.03350
Attacking: Epoch 245, Loss: 0.55875, Surrogate test score: 0.03350
Attacking: Epoch 246, Loss: 0.55864, Surrogate test score: 0.03350
Attacking: Epoch 247, Loss: 0.55853, Surrogate test score: 0.03350
Attacking: Epoch 248, Loss: 0.55842, Surrogate test score: 0.03350
Attacking: Epoch 249, Loss: 0.55830, Surrogate test score: 0.03350
Attacking: Epoch 250, Loss: 0.55819, Surrogate test score: 0.03350
Attacking: Epoch 251, Loss: 0.55808, Surrogate test score: 0.03350
Attacking: Epoch 252, Loss: 0.55797, Surrogate test score: 0.03350
Attacking: Epoch 253, Loss: 0.55786, Surrogate test score: 0.03350
Attacking: Epoch 254, Loss: 0.55775, Surrogate test score: 0.03350
Attacking: Epoch 255, Loss: 0.55764, Surrogate test score: 0.03350
Attacking: Epoch 256, Loss: 0.55754, Surrogate test score: 0.03350
Attacking: Epoch 257, Loss: 0.55743, Surrogate test score: 0.03350
Attacking: Epoch 258, Loss: 0.55733, Surrogate test score: 0.03350
Attacking: Epoch 259, Loss: 0.55722, Surrogate test score: 0.03350
Attacking: Epoch 260, Loss: 0.55712, Surrogate test score: 0.03350
Attacking: Epoch 261, Loss: 0.55702, Surrogate test score: 0.03350
Attacking: Epoch 262, Loss: 0.55692, Surrogate test score: 0.03350
Attacking: Epoch 263, Loss: 0.55682, Surrogate test score: 0.03350
Attacking: Epoch 264, Loss: 0.55672, Surrogate test score: 0.03350
Attacking: Epoch 265, Loss: 0.55662, Surrogate test score: 0.03350
Attacking: Epoch 266, Loss: 0.55652, Surrogate test score: 0.03350
Attacking: Epoch 267, Loss: 0.55642, Surrogate test score: 0.03350
Attacking: Epoch 268, Loss: 0.55632, Surrogate test score: 0.03350
Attacking: Epoch 269, Loss: 0.55622, Surrogate test score: 0.03350
Attacking: Epoch 270, Loss: 0.55613, Surrogate test score: 0.03350
Attacking: Epoch 271, Loss: 0.55603, Surrogate test score: 0.03350
Attacking: Epoch 272, Loss: 0.55593, Surrogate test score: 0.03350
Attacking: Epoch 273, Loss: 0.55584, Surrogate test score: 0.03350
Attacking: Epoch 274, Loss: 0.55575, Surrogate test score: 0.03350
Attacking: Epoch 275, Loss: 0.55565, Surrogate test score: 0.03350
Attacking: Epoch 276, Loss: 0.55556, Surrogate test score: 0.03350
Attacking: Epoch 277, Loss: 0.55547, Surrogate test score: 0.03350
Attacking: Epoch 278, Loss: 0.55538, Surrogate test score: 0.03350
Attacking: Epoch 279, Loss: 0.55529, Surrogate test score: 0.03350
Attacking: Epoch 280, Loss: 0.55520, Surrogate test score: 0.03350
Attacking: Epoch 281, Loss: 0.55511, Surrogate test score: 0.03350
Attacking: Epoch 282, Loss: 0.55502, Surrogate test score: 0.03350
Attacking: Epoch 283, Loss: 0.55493, Surrogate test score: 0.03350
Attacking: Epoch 284, Loss: 0.55484, Surrogate test score: 0.03350
Attacking: Epoch 285, Loss: 0.55476, Surrogate test score: 0.03350
Attacking: Epoch 286, Loss: 0.55467, Surrogate test score: 0.03350
Attacking: Epoch 287, Loss: 0.55458, Surrogate test score: 0.03350
Attacking: Epoch 288, Loss: 0.55450, Surrogate test score: 0.03350
Attacking: Epoch 289, Loss: 0.55441, Surrogate test score: 0.03350
Attacking: Epoch 290, Loss: 0.55433, Surrogate test score: 0.03350
Attacking: Epoch 291, Loss: 0.55424, Surrogate test score: 0.03350
Attacking: Epoch 292, Loss: 0.55416, Surrogate test score: 0.03350
Attacking: Epoch 293, Loss: 0.55408, Surrogate test score: 0.03350
Attacking: Epoch 294, Loss: 0.55401, Surrogate test score: 0.03350
Attacking: Epoch 295, Loss: 0.55391, Surrogate test score: 0.03350
Attacking: Epoch 296, Loss: 0.55392, Surrogate test score: 0.03350
Attacking: Epoch 297, Loss: 0.55375, Surrogate test score: 0.03350
Attacking: Epoch 298, Loss: 0.55367, Surrogate test score: 0.03350
Attacking: Epoch 299, Loss: 0.55362, Surrogate test score: 0.03350
Attacking: Epoch 300, Loss: 0.55351, Surrogate test score: 0.03350
Attacking: Epoch 301, Loss: 0.55343, Surrogate test score: 0.03350
Attacking: Epoch 302, Loss: 0.55336, Surrogate test score: 0.03350
Attacking: Epoch 303, Loss: 0.55328, Surrogate test score: 0.03350
Attacking: Epoch 304, Loss: 0.55321, Surrogate test score: 0.03350
Attacking: Epoch 305, Loss: 0.55313, Surrogate test score: 0.03350
Attacking: Epoch 306, Loss: 0.55305, Surrogate test score: 0.03350
Attacking: Epoch 307, Loss: 0.55297, Surrogate test score: 0.03350
Attacking: Epoch 308, Loss: 0.55290, Surrogate test score: 0.03350
Attacking: Epoch 309, Loss: 0.55282, Surrogate test score: 0.03350
Attacking: Epoch 310, Loss: 0.55275, Surrogate test score: 0.03350
Attacking: Epoch 311, Loss: 0.55268, Surrogate test score: 0.03350
Attacking: Epoch 312, Loss: 0.55261, Surrogate test score: 0.03350
Attacking: Epoch 313, Loss: 0.55253, Surrogate test score: 0.03350
Attacking: Epoch 314, Loss: 0.55246, Surrogate test score: 0.03350
Attacking: Epoch 315, Loss: 0.55239, Surrogate test score: 0.03350
Attacking: Epoch 316, Loss: 0.55232, Surrogate test score: 0.03350
Attacking: Epoch 317, Loss: 0.55225, Surrogate test score: 0.03350
Attacking: Epoch 318, Loss: 0.55218, Surrogate test score: 0.03350
Attacking: Epoch 319, Loss: 0.55211, Surrogate test score: 0.03350
Attacking: Epoch 320, Loss: 0.55204, Surrogate test score: 0.03350
Attacking: Epoch 321, Loss: 0.55197, Surrogate test score: 0.03350
Attacking: Epoch 322, Loss: 0.55191, Surrogate test score: 0.03350
Attacking: Epoch 323, Loss: 0.55184, Surrogate test score: 0.03350
Attacking: Epoch 324, Loss: 0.55177, Surrogate test score: 0.03350
Attacking: Epoch 325, Loss: 0.55170, Surrogate test score: 0.03350
Attacking: Epoch 326, Loss: 0.55164, Surrogate test score: 0.03350
Attacking: Epoch 327, Loss: 0.55157, Surrogate test score: 0.03350
Attacking: Epoch 328, Loss: 0.55150, Surrogate test score: 0.03350
Attacking: Epoch 329, Loss: 0.55144, Surrogate test score: 0.03350
Attacking: Epoch 330, Loss: 0.55137, Surrogate test score: 0.03350
Attacking: Epoch 331, Loss: 0.55131, Surrogate test score: 0.03350
Attacking: Epoch 332, Loss: 0.55124, Surrogate test score: 0.03350
Attacking: Epoch 333, Loss: 0.55118, Surrogate test score: 0.03350
Attacking: Epoch 334, Loss: 0.55112, Surrogate test score: 0.03350
Attacking: Epoch 335, Loss: 0.55105, Surrogate test score: 0.03350
Attacking: Epoch 336, Loss: 0.55099, Surrogate test score: 0.03350
Attacking: Epoch 337, Loss: 0.55093, Surrogate test score: 0.03350
Attacking: Epoch 338, Loss: 0.55087, Surrogate test score: 0.03350
Attacking: Epoch 339, Loss: 0.55081, Surrogate test score: 0.03350
Attacking: Epoch 340, Loss: 0.55074, Surrogate test score: 0.03350
Attacking: Epoch 341, Loss: 0.55068, Surrogate test score: 0.03350
Attacking: Epoch 342, Loss: 0.55062, Surrogate test score: 0.03350
Attacking: Epoch 343, Loss: 0.55056, Surrogate test score: 0.03350
Attacking: Epoch 344, Loss: 0.55050, Surrogate test score: 0.03350
Attacking: Epoch 345, Loss: 0.55044, Surrogate test score: 0.03350
Attacking: Epoch 346, Loss: 0.55038, Surrogate test score: 0.03350
Attacking: Epoch 347, Loss: 0.55033, Surrogate test score: 0.03350
Attacking: Epoch 348, Loss: 0.55027, Surrogate test score: 0.03350
Attacking: Epoch 349, Loss: 0.55021, Surrogate test score: 0.03350
Attacking: Epoch 350, Loss: 0.55015, Surrogate test score: 0.03350
Attacking: Epoch 351, Loss: 0.55009, Surrogate test score: 0.03350
Attacking: Epoch 352, Loss: 0.55004, Surrogate test score: 0.03350
Attacking: Epoch 353, Loss: 0.54998, Surrogate test score: 0.03350
Attacking: Epoch 354, Loss: 0.54993, Surrogate test score: 0.03350
Attacking: Epoch 355, Loss: 0.54987, Surrogate test score: 0.03350
Attacking: Epoch 356, Loss: 0.54982, Surrogate test score: 0.03350
Attacking: Epoch 357, Loss: 0.54976, Surrogate test score: 0.03350
Attacking: Epoch 358, Loss: 0.54971, Surrogate test score: 0.03350
Attacking: Epoch 359, Loss: 0.54965, Surrogate test score: 0.03350
Attacking: Epoch 360, Loss: 0.54961, Surrogate test score: 0.03350
Attacking: Epoch 361, Loss: 0.54954, Surrogate test score: 0.03350
Attacking: Epoch 362, Loss: 0.54950, Surrogate test score: 0.03350
Attacking: Epoch 363, Loss: 0.54946, Surrogate test score: 0.03350
Attacking: Epoch 364, Loss: 0.54938, Surrogate test score: 0.03350
Attacking: Epoch 365, Loss: 0.54932, Surrogate test score: 0.03350
Attacking: Epoch 366, Loss: 0.54927, Surrogate test score: 0.03350
Attacking: Epoch 367, Loss: 0.54921, Surrogate test score: 0.03350
Attacking: Epoch 368, Loss: 0.54916, Surrogate test score: 0.03350
Attacking: Epoch 369, Loss: 0.54911, Surrogate test score: 0.03350
Attacking: Epoch 370, Loss: 0.54905, Surrogate test score: 0.03350
Attacking: Epoch 371, Loss: 0.54900, Surrogate test score: 0.03350
Attacking: Epoch 372, Loss: 0.54895, Surrogate test score: 0.03350
Attacking: Epoch 373, Loss: 0.54889, Surrogate test score: 0.03350
Attacking: Epoch 374, Loss: 0.54884, Surrogate test score: 0.03350
Attacking: Epoch 375, Loss: 0.54879, Surrogate test score: 0.03350
Attacking: Epoch 376, Loss: 0.54873, Surrogate test score: 0.03350
Attacking: Epoch 377, Loss: 0.54868, Surrogate test score: 0.03350
Attacking: Epoch 378, Loss: 0.54863, Surrogate test score: 0.03350
Attacking: Epoch 379, Loss: 0.54858, Surrogate test score: 0.03350
Attacking: Epoch 380, Loss: 0.54853, Surrogate test score: 0.03350
Attacking: Epoch 381, Loss: 0.54848, Surrogate test score: 0.03350
Attacking: Epoch 382, Loss: 0.54843, Surrogate test score: 0.03350
Attacking: Epoch 383, Loss: 0.54838, Surrogate test score: 0.03350
Attacking: Epoch 384, Loss: 0.54832, Surrogate test score: 0.03350
Attacking: Epoch 385, Loss: 0.54828, Surrogate test score: 0.03350
Attacking: Epoch 386, Loss: 0.54823, Surrogate test score: 0.03350
Attacking: Epoch 387, Loss: 0.54818, Surrogate test score: 0.03350
Attacking: Epoch 388, Loss: 0.54813, Surrogate test score: 0.03350
Attacking: Epoch 389, Loss: 0.54808, Surrogate test score: 0.03350
Attacking: Epoch 390, Loss: 0.54803, Surrogate test score: 0.03350
Attacking: Epoch 391, Loss: 0.54798, Surrogate test score: 0.03350
Attacking: Epoch 392, Loss: 0.54793, Surrogate test score: 0.03350
Attacking: Epoch 393, Loss: 0.54788, Surrogate test score: 0.03350
Attacking: Epoch 394, Loss: 0.54783, Surrogate test score: 0.03350
Attacking: Epoch 395, Loss: 0.54778, Surrogate test score: 0.03350
Attacking: Epoch 396, Loss: 0.54773, Surrogate test score: 0.03350
Attacking: Epoch 397, Loss: 0.54768, Surrogate test score: 0.03350
Attacking: Epoch 398, Loss: 0.54764, Surrogate test score: 0.03350
Attacking: Epoch 399, Loss: 0.54759, Surrogate test score: 0.03350
Attacking: Epoch 400, Loss: 0.54754, Surrogate test score: 0.03350
Attacking: Epoch 401, Loss: 0.54749, Surrogate test score: 0.03350
Attacking: Epoch 402, Loss: 0.54744, Surrogate test score: 0.03350
Attacking: Epoch 403, Loss: 0.54740, Surrogate test score: 0.03350
Attacking: Epoch 404, Loss: 0.54735, Surrogate test score: 0.03350
Attacking: Epoch 405, Loss: 0.54730, Surrogate test score: 0.03350
Attacking: Epoch 406, Loss: 0.54725, Surrogate test score: 0.03350
Attacking: Epoch 407, Loss: 0.54721, Surrogate test score: 0.03350
Attacking: Epoch 408, Loss: 0.54716, Surrogate test score: 0.03350
Attacking: Epoch 409, Loss: 0.54712, Surrogate test score: 0.03350
Attacking: Epoch 410, Loss: 0.54707, Surrogate test score: 0.03350
Attacking: Epoch 411, Loss: 0.54702, Surrogate test score: 0.03350
Attacking: Epoch 412, Loss: 0.54698, Surrogate test score: 0.03350
Attacking: Epoch 413, Loss: 0.54693, Surrogate test score: 0.03350
Attacking: Epoch 414, Loss: 0.54689, Surrogate test score: 0.03350
Attacking: Epoch 415, Loss: 0.54684, Surrogate test score: 0.03350
Attacking: Epoch 416, Loss: 0.54680, Surrogate test score: 0.03350
Attacking: Epoch 417, Loss: 0.54675, Surrogate test score: 0.03350
Attacking: Epoch 418, Loss: 0.54671, Surrogate test score: 0.03350
Attacking: Epoch 419, Loss: 0.54666, Surrogate test score: 0.03350
Attacking: Epoch 420, Loss: 0.54662, Surrogate test score: 0.03350
Attacking: Epoch 421, Loss: 0.54657, Surrogate test score: 0.03350
Attacking: Epoch 422, Loss: 0.54653, Surrogate test score: 0.03350
Attacking: Epoch 423, Loss: 0.54648, Surrogate test score: 0.03350
Attacking: Epoch 424, Loss: 0.54644, Surrogate test score: 0.03350
Attacking: Epoch 425, Loss: 0.54640, Surrogate test score: 0.03350
Attacking: Early stopped.
Attacking: Sequential inject 26775/26775 nodes, target 8925/8925 nodes
Attacking: Epoch 0, Loss: 0.78373, Surrogate test score: 0.02924
Attacking: Epoch 1, Loss: 0.60163, Surrogate test score: 0.02678
Attacking: Epoch 2, Loss: 0.54329, Surrogate test score: 0.02599
Attacking: Epoch 3, Loss: 0.51471, Surrogate test score: 0.02465
Attacking: Epoch 4, Loss: 0.49423, Surrogate test score: 0.02398
Attacking: Epoch 5, Loss: 0.47963, Surrogate test score: 0.02353
Attacking: Epoch 6, Loss: 0.46673, Surrogate test score: 0.02331
Attacking: Epoch 7, Loss: 0.45547, Surrogate test score: 0.02275
Attacking: Epoch 8, Loss: 0.44413, Surrogate test score: 0.02218
Attacking: Epoch 9, Loss: 0.43442, Surrogate test score: 0.02185
Attacking: Epoch 10, Loss: 0.42416, Surrogate test score: 0.02129
Attacking: Epoch 11, Loss: 0.41437, Surrogate test score: 0.02084
Attacking: Epoch 12, Loss: 0.40665, Surrogate test score: 0.02062
Attacking: Epoch 13, Loss: 0.39821, Surrogate test score: 0.02050
Attacking: Epoch 14, Loss: 0.39065, Surrogate test score: 0.02028
Attacking: Epoch 15, Loss: 0.38299, Surrogate test score: 0.01994
Attacking: Epoch 16, Loss: 0.37638, Surrogate test score: 0.01972
Attacking: Epoch 17, Loss: 0.37057, Surrogate test score: 0.01950
Attacking: Epoch 18, Loss: 0.36490, Surrogate test score: 0.01938
Attacking: Epoch 19, Loss: 0.36000, Surrogate test score: 0.01927
Attacking: Epoch 20, Loss: 0.35586, Surrogate test score: 0.01916
Attacking: Epoch 21, Loss: 0.35257, Surrogate test score: 0.01916
Attacking: Epoch 22, Loss: 0.34933, Surrogate test score: 0.01916
Attacking: Epoch 23, Loss: 0.34670, Surrogate test score: 0.01916
Attacking: Epoch 24, Loss: 0.34518, Surrogate test score: 0.01905
Attacking: Epoch 25, Loss: 0.34326, Surrogate test score: 0.01905
Attacking: Epoch 26, Loss: 0.34187, Surrogate test score: 0.01905
Attacking: Epoch 27, Loss: 0.34077, Surrogate test score: 0.01905
Attacking: Epoch 28, Loss: 0.34006, Surrogate test score: 0.01894
Attacking: Epoch 29, Loss: 0.33910, Surrogate test score: 0.01894
